SMILES,sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_methoxy,fr_ether,fr_NH1,fr_NH0,fr_aniline,fr_unbrch_alkane,fr_bicyclic,fr_aryl_methyl,fr_Ndealkylation1,syba_score
CC1Oc2cc3nsnc3cc2C1C,3,2.5757,55.92,206.0513839,35.01,8.020324849,4.683597917,3.754616994,2.892876276,1.841521927,8.83682143,5.413894661,4.283064682,3.449568288,2.350745487,0.4,-1.16,8.173359973,2.666969614,0.973224834,86.04238939,1,2,0,4,0,4,2,3,0,0,14,0,3,72,0.12518832,-0.489712813,0,1,0,2,0,0,2,0,0,-1.4451924013586592
Cc1cc2nsnc2c2c1OCC2,3,1.93462,51.351,192.0357339,35.01,7.202487603,4.236064907,3.23156057,2.383683278,1.803827396,8.018984184,4.96636165,3.760008258,2.926253128,2.357162893,0.333333333,-1.16,7.263368639,2.416707277,0.890645901,79.67744728,1,0,0,4,0,4,2,3,0,0,13,0,3,66,0.127386315,-0.492592339,0,1,0,2,0,0,3,1,0,0.9263021848311255
CCCc1c2c(cc3nsnc13)OC(C)C2,3,2.9672,65.204,234.0826841,35.01,9.486944654,5.729350764,4.346358664,3.04900538,2.39665288,10.30344123,6.459647507,4.874806352,3.59157523,2.949988377,0.5,-1.16,10.02355798,3.697966347,1.401304209,98.77227362,1,1,0,4,0,4,2,3,2,0,16,0,3,84,0.12517558,-0.489993811,0,1,0,2,0,0,2,1,0,2.1042544630552014
CCC1Cc2cc3nsnc3cc2CCO1,3,2.5851,64.854,234.0826841,35.01,9.271401704,5.722150044,4.229028332,3.203013923,2.242648144,10.08789829,6.452446787,4.75747602,3.759705936,2.751871704,0.5,-1.0,10.17301038,4.107638889,1.719008264,98.77227362,1,1,0,4,0,4,2,3,1,0,16,0,3,84,0.104584421,-0.3775432,0,1,0,2,0,0,2,0,0,12.437257389593608
CCN(C)c1c(OC)c(C)cc2nsnc12,2,2.46442,67.648,237.0935831,38.25,9.942594418,5.196239613,3.721452623,2.724852565,1.789308875,10.759091,5.926536356,4.249900311,3.267422415,2.318919479,0.454545455,-1.36,11.13515636,4.251632059,1.607506488,99.17299633,0,0,0,5,0,5,1,2,3,0,16,0,4,86,0.146986988,-0.494216087,1,1,0,3,1,0,1,1,0,29.23703639406149
CCCOc1c2c(cc3nsnc13)OCC2C,3,2.976,67.111,250.0775987,44.24,9.895192944,5.856691271,4.309972187,2.939036886,2.12349526,10.71168953,6.586988015,4.838419875,3.481606737,2.649548835,0.5,-1.36,10.77262992,4.143179753,1.650957886,103.8858189,1,1,0,5,0,5,2,3,3,0,17,0,4,90,0.155093557,-0.492434781,0,2,0,2,0,0,2,0,0,4.684454344708591
CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,3,2.1563,84.152,292.1357823,41.49,12.21823514,7.001818996,5.144843134,3.865968063,2.768771919,13.03473172,7.732115739,5.673290821,4.408537913,3.322107416,0.571428571,-1.4,13.57700066,5.535354273,2.226066257,123.0218252,1,0,0,6,0,6,2,3,4,0,20,0,5,108,0.109791838,-0.381391529,0,1,0,4,2,1,2,0,2,21.223207168377172
CCOc1cc(C(C)CC)c2nsnc2c1,2,3.6035,67.29,236.0983341,35.01,9.857188142,5.648349042,3.886765478,2.818374669,1.734121386,10.67368472,6.378645785,4.415213166,3.360944519,2.282672869,0.5,-1.16,11.32910825,4.783666224,2.021486247,99.77810478,0,1,0,4,0,4,1,2,4,0,16,0,3,86,0.121410076,-0.493793601,0,1,0,2,0,0,1,0,0,39.663753872579434
CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,4.7106,94.234,315.1769188,29.02,14.01747379,8.557241606,7.656893472,5.472350736,4.705100561,14.83397037,9.28753835,8.18534116,6.000798424,5.278823101,0.666666667,-1.16,14.43339669,5.188767626,1.993772981,136.6023836,3,0,2,4,0,4,1,5,3,1,22,0,3,118,0.128156925,-0.375579403,0,0,0,3,1,0,3,0,0,22.430765948126474
CCOc1ccc2nsnc2c1NC(C)C,2,2.9103,67.3427,237.0935831,47.04,9.650081361,5.366327304,3.802705964,2.122537537,1.536895289,10.46657794,6.096624047,4.331153652,2.665107387,2.079478044,0.454545455,-1.36,11.13515636,4.65365309,2.087887082,98.96302485,0,0,0,5,1,5,1,2,4,0,16,1,4,86,0.144306882,-0.491625771,0,1,1,2,1,0,1,0,0,56.37774964411122
CCN(C)c1cc(C(C)C)c2nsnc2c1,2,3.2708,70.448,235.1143185,29.02,10.18904667,5.604593119,4.335830296,2.91245207,1.743007064,11.00554325,6.334889862,4.864277984,3.45502192,2.291558547,0.5,-1.16,11.32910825,4.373951252,1.892516566,100.4243932,0,0,0,4,0,4,1,2,3,0,16,0,3,86,0.107893817,-0.374802919,0,0,0,3,1,0,1,0,0,32.74703842541934
CCCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,3,3.4823,91.945,304.1721678,32.26,13.43974336,7.907778629,5.915975086,4.524363827,3.365923899,14.25623994,8.638075373,6.444422774,5.052811515,3.963371333,0.625,-1.36,14.57198739,5.793888323,2.27409732,130.6381642,1,0,0,5,0,5,2,3,4,0,21,0,4,114,0.109989644,-0.370852052,0,0,0,4,2,0,2,2,2,18.535054716032054
CCCc1c2c(cc3nsnc13)N(CC)CN2C,3,2.8774,77.7,262.1252176,32.26,11.10288007,6.500589678,4.800241352,3.588628468,2.791325507,11.91937665,7.230886422,5.32868904,4.131198319,3.344661004,0.538461538,-1.36,11.71480337,4.387759597,1.570899407,111.5433378,1,0,0,5,0,5,2,3,3,0,18,0,4,96,0.109704415,-0.354950132,0,0,0,4,2,0,2,1,0,5.575613485991468
CC(C)Cc1c(C(C)C)ccc2nsnc12,2,4.0132,70.046,234.1190696,25.78,10.31918334,5.832923462,5.017971112,2.80335538,2.083983879,11.13567992,6.563220205,5.546418799,3.34592523,2.645472811,0.538461538,-0.96,11.52320595,4.497356771,2.094742811,101.0295017,0,0,0,3,0,3,1,2,3,0,16,0,2,86,0.107772117,-0.172933599,0,0,0,2,0,0,1,0,0,42.686659968700724
CCC(C)Nc1cc(C)c(C)c2nsnc12,2,3.51854,70.2647,235.1143185,37.81,10.1644828,5.621092712,4.281096271,3.065477008,1.668758949,10.98097938,6.351389455,4.809543959,3.593924696,2.281098659,0.5,-1.16,11.32910825,4.373951252,1.892516566,100.2144217,0,1,0,4,1,4,1,2,3,0,16,1,3,86,0.127669412,-0.380752065,0,0,1,2,1,0,1,2,0,40.92913585564668
COCCc1cccc2nsnc12,2,1.8802,52.995,194.0513839,35.01,7.357188142,4.106855719,2.791892163,1.945096197,1.275810778,8.173684723,4.837152462,3.320339851,2.487666047,1.84436079,0.333333333,-1.0,8.591715976,3.806228374,1.684310019,80.68327843,0,0,0,4,0,4,1,2,3,0,13,0,3,68,0.107563937,-0.384343997,1,1,0,2,0,0,1,0,0,54.45013267991104
CCN1c2cc3nsnc3cc2CC1C,3,2.4622,63.601,219.0830184,29.02,8.896153447,5.31135469,4.07301941,3.151669263,2.442437952,9.712650028,6.041651434,4.601467098,3.708361276,2.951661512,0.454545455,-1.16,9.094017447,3.16705734,1.242989029,93.05361995,1,1,0,4,0,4,2,3,1,0,15,0,3,78,0.106370798,-0.368481788,0,0,0,3,1,0,2,0,1,11.664898287092777
CCC(C)c1c2c(c(NC)c3nsnc13)C1CCC2CC1,5,5.0013,89.6177,301.1612687,37.81,13.07026019,8.254085874,6.685306092,5.728978696,4.55485777,13.88675678,8.984382617,7.21375378,6.257426384,5.121553934,0.647058824,-1.16,13.49930052,4.93985619,1.776520325,130.02747,3,1,2,4,1,4,1,5,3,1,21,1,3,112,0.127970091,-0.386037065,0,0,1,2,1,0,3,0,0,15.579477085209184
CCc1c2c(cc3nsnc13)CCO2,3,2.1886,55.992,206.0513839,35.01,7.909594385,4.796725079,3.427339667,2.6477938,1.988115585,8.726090966,5.527021822,3.955787355,3.19036365,2.541451082,0.4,-1.16,8.173359973,2.916788901,0.973224834,86.04238939,1,0,0,4,0,4,2,3,1,0,14,0,3,72,0.127656975,-0.492582827,0,1,0,2,0,0,2,1,0,2.769125263330359
Cc1cc2c(c3nsnc13)CCCCN2C,3,2.77222,68.36,233.0986685,29.02,9.655666471,5.730313786,4.531243536,3.391858144,2.485426536,10.47216305,6.46061053,5.059691224,3.920305832,3.116672422,0.5,-1.16,10.02355798,3.697966347,1.401304209,99.41856206,1,0,0,4,0,4,2,3,0,0,16,0,3,84,0.10981901,-0.374302817,0,0,0,3,1,0,3,2,0,18.322356929716147
CCCc1cc2nsnc2cc1CCOC,2,2.8327,66.99,236.0983341,35.01,9.694051435,5.578199493,3.866655896,2.66999634,1.864765985,10.51054802,6.308496236,4.395103584,3.226688353,2.373989545,0.5,-1.0,11.484375,5.365079365,2.387755102,99.77810478,0,0,0,4,0,4,1,2,5,0,16,0,3,86,0.104584207,-0.384345226,1,1,0,2,0,0,1,1,0,32.012918108293334
CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,3,2.94822,73.523,280.0881634,53.47,11.22609097,6.468497076,4.4659347,3.253957356,2.20931318,12.04258755,7.198793819,4.994382387,3.782405044,2.806216062,0.538461538,-1.56,12.47261698,4.845484639,1.903204471,115.3643062,1,1,0,6,0,6,2,3,3,0,19,0,5,102,0.206280354,-0.487677708,0,3,0,2,0,0,2,1,0,4.188630498812394
COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,5,3.5588,90.175,317.1561834,38.25,13.55547859,8.199286182,6.902412703,5.406183907,4.413033464,14.37197517,8.929582925,7.430860391,5.934631595,4.983198976,0.647058824,-1.2,14.39593249,5.460279018,2.057942814,135.3509867,3,0,2,5,0,5,1,5,4,1,22,0,4,118,0.151144263,-0.4940523,1,1,0,3,0,0,3,0,1,15.36053602412979
CCc1cc2c(c3nsnc13)OCCC2,3,2.5787,60.609,220.067034,35.01,8.616701166,5.296725079,3.790944461,2.865632823,2.097651106,9.433197747,6.027021822,4.319392149,3.394080511,2.674877698,0.454545455,-1.16,9.094017447,3.4504539,1.31753718,92.40733151,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.151003604,-0.490895388,0,1,0,2,0,0,3,2,0,7.785390327349678
CNc1cc2c(c3nsnc13)OC(C)C2,3,2.0564,60.7557,221.062283,47.04,8.572731091,4.918690592,3.756405187,2.664687477,2.000717361,9.389227672,5.648987336,4.284852875,3.193135164,2.559037777,0.4,-1.36,8.909124352,3.064489165,1.192544416,91.59225158,1,1,0,5,1,5,2,3,1,0,15,1,4,78,0.151712562,-0.487684152,0,1,1,2,1,0,3,0,0,5.905554268455245
CCOc1cc(NC)c2nsnc2c1C,2,2.44012,62.8677,223.077933,47.04,8.995380822,4.839618297,3.191713613,2.313061174,1.531728271,9.811877403,5.569915041,3.720161301,2.841508862,2.14406798,0.4,-1.36,10.16778524,4.020070308,1.628823143,92.59808273,0,0,0,5,1,5,1,2,3,0,15,1,4,80,0.127913844,-0.493444029,0,1,1,2,1,0,1,1,0,30.76118160750716
CCc1cc(OC(C)CC)c2nsnc2c1,2,3.431,67.174,236.0983341,35.01,9.857188142,5.660254424,3.916181943,2.697216544,1.509202095,10.67368472,6.390551167,4.444629631,3.239786394,2.042316751,0.5,-1.16,11.32910825,4.783666224,2.164102947,99.77810478,0,1,0,4,0,4,1,2,4,0,16,0,3,86,0.148485534,-0.48833231,0,1,0,2,0,0,1,1,0,38.93348027597694
CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,4,4.961,84.738,286.1503697,25.78,12.40712349,8.144025742,6.45279387,5.249752795,4.609468711,13.22362007,8.874322485,6.981241557,5.778200483,5.206916145,0.647058824,-0.96,12.75606813,4.798391032,1.618839313,124.4776078,2,2,2,3,0,3,1,4,4,1,20,0,2,106,0.108068803,-0.172626464,0,0,0,2,0,0,6,2,0,8.465981296573668
COc1c2c(cc3nsnc13)CCN2C,3,1.6922,60.941,221.062283,38.25,8.649701199,4.842686222,3.721057361,2.861566841,2.141456421,9.46619778,5.572982965,4.249505048,3.404136692,2.667509995,0.4,-1.36,8.909124352,3.064489165,1.126561588,91.80222307,1,0,0,5,0,5,2,3,1,0,15,0,4,78,0.170918425,-0.49217021,1,1,0,3,1,0,2,0,1,5.389451780496618
CCCCOc1cc2nsnc2cc1OCC,2,3.2689,68.987,252.0932488,44.24,10.10229973,5.866874628,3.686909146,2.374550456,1.500659734,10.91879631,6.597171371,4.215356834,2.931242469,2.009883294,0.5,-1.36,12.10632304,5.816413911,2.851603883,104.89165,0,0,0,5,0,5,1,2,6,0,17,0,4,92,0.163013487,-0.48990463,0,2,0,2,0,1,1,0,0,62.287007800536266
CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,4,3.701,91.272,317.1561834,38.25,13.55547859,8.267337154,6.590755192,5.484305713,4.556969319,14.37197517,8.997633898,7.119202879,6.012753401,5.130691859,0.647058824,-1.2,14.39593249,5.460279018,1.91306381,135.3509867,2,2,2,5,0,5,1,4,5,1,22,0,4,118,0.128168076,-0.382853073,1,1,0,3,1,0,6,1,1,21.381998847352655
CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,3,3.61842,91.921,304.1721678,32.26,13.43974336,7.923239409,5.87791461,4.533348687,3.377349728,14.25623994,8.653536153,6.406362298,5.061796375,4.001534532,0.625,-1.36,14.57198739,5.793888323,2.27409732,130.6381642,1,0,0,5,0,5,2,3,4,0,21,0,4,114,0.109968233,-0.370851833,0,0,0,4,2,0,2,2,1,17.38940292975538
CC(C)OCCc1c2c(cc3nsnc13)OCCO2,3,2.43,73.197,280.0881634,53.47,11.01054802,6.40794212,4.680805953,2.955988892,2.135030113,11.8270446,7.138238863,5.209253641,3.498558743,2.68836561,0.538461538,-1.4,12.62457309,5.303213611,2.502868945,115.3643062,1,0,0,6,0,6,2,3,4,0,19,0,5,102,0.166488536,-0.486049409,0,3,0,2,0,0,2,0,0,30.53669518319857
CC(C)N1CCCc2cc3nsnc3cc21,3,2.8523,68.218,233.0986685,29.02,9.603260228,5.773349888,4.62455437,3.232074836,2.427949086,10.41975681,6.503646631,5.153002058,3.788766849,2.937172646,0.5,-1.16,10.02355798,3.697966347,1.482900924,99.41856206,1,0,0,4,0,4,2,3,1,0,16,0,3,84,0.106370774,-0.36880742,0,0,0,3,1,0,2,1,0,29.52579720009687
COc1c2c(c(OC)c3nsnc13)OCCO2,3,1.4797,61.509,254.0361278,62.7,9.349882206,5.022705398,3.383105736,2.521746929,1.836213845,10.16637879,5.753002142,3.911553424,3.050194617,2.379097434,0.4,-1.76,10.39753576,3.918386381,1.385526471,101.3830251,1,0,0,7,0,7,2,3,2,0,17,0,6,90,0.209688151,-0.49063172,2,4,0,2,0,0,2,0,0,13.731949367926275
CCNc1c2c(cc3nsnc13)C(CC)CO2,3,3.0091,70.1057,249.0935831,47.04,9.986944654,6.005450185,4.248380602,3.247214363,2.339356645,10.80344123,6.735746928,4.77682829,3.789784213,2.873785966,0.5,-1.36,10.77262992,4.143179753,1.566610342,104.3221358,1,1,0,5,1,5,2,3,3,0,17,1,4,90,0.147945384,-0.490390843,0,1,1,2,1,0,2,0,0,-3.2813559724369554
CCCN(CC)c1ccc2nsnc2c1,2,2.9276,65.593,221.0986685,29.02,9.103260228,5.320671731,3.516910251,2.477736389,1.706915643,9.919756809,6.050968474,4.045357938,3.034428401,2.224292637,0.454545455,-1.16,10.36092037,4.572830385,2.094394869,94.0594511,0,0,0,4,0,4,1,2,4,0,15,0,3,80,0.106349717,-0.371759995,0,0,0,3,1,0,1,0,0,60.77180631019204
CN(C)c1cc2c(c3nsnc13)OCC2,3,1.6922,60.941,221.062283,38.25,8.649701199,4.854098896,3.838266874,2.64842954,1.907330584,9.46619778,5.584395639,4.366714562,3.176877228,2.460832283,0.4,-1.36,8.909124352,3.064489165,1.192544416,91.80222307,1,0,0,5,0,5,2,3,1,0,15,0,4,78,0.151289096,-0.490553234,0,1,0,3,1,0,3,0,0,7.8595245602584285
CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,3,2.31752,82.8557,277.1361166,44.29,11.81842302,6.597118457,5.03209161,3.784662781,2.825501862,12.6349196,7.327415201,5.560539298,4.313110469,3.430780491,0.538461538,-1.56,12.47261698,4.521898334,1.735753698,117.0932,1,0,0,6,1,6,2,3,2,0,19,1,5,102,0.12994506,-0.38173003,0,0,1,4,3,0,2,1,2,9.77516709648188
CCc1c2c(cc3nsnc13)N(C)CCN2CC,3,2.5298,77.95,262.1252176,32.26,11.10288007,6.500589678,4.709586982,3.76973252,2.762149812,11.91937665,7.230886422,5.23803467,4.31230237,3.315485309,0.538461538,-1.36,11.71480337,4.387759597,1.570899407,111.5433378,1,0,0,5,0,5,2,3,2,0,18,0,4,96,0.109693315,-0.371075793,0,0,0,4,2,0,2,1,2,14.036049118266664
CNc1cc(N(C)C)c(C)c2nsnc12,2,2.10742,66.0257,222.0939174,41.05,9.327239346,4.757746225,3.674117743,2.515263324,1.701053669,10.14373593,5.488042968,4.202565431,3.043711012,2.313393378,0.4,-1.36,10.16778524,3.657114196,1.524238082,93.24437117,0,0,0,5,1,5,1,2,2,0,15,1,4,80,0.127789788,-0.386216246,0,0,1,3,2,0,1,1,0,24.345401555675807
CCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,5,4.54332,81.888,288.1296343,35.01,12.108265,7.722611459,6.139920955,4.991811809,4.115433949,12.92476158,8.452908203,6.668368643,5.520259497,4.71233683,0.625,-1.16,12.57086986,4.691078792,1.634712404,123.2262109,3,0,2,4,0,4,1,5,3,1,20,0,3,106,0.151570661,-0.490896412,0,1,0,2,0,0,3,1,0,15.491864296606758
CCCc1cc(C)c(CCC)c2nsnc12,2,3.90472,70.142,234.1190696,25.78,10.20845288,6.01103258,4.292579507,2.964620353,2.226320101,11.02494946,6.741329323,4.821027195,3.493068041,2.830828616,0.538461538,-0.96,11.52320595,4.914723733,1.961946408,101.0295017,0,0,0,3,0,3,1,2,4,0,16,0,2,86,0.108026697,-0.172637354,0,0,0,2,0,0,1,3,0,28.40541651485687
Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,5,4.95302,84.644,286.1503697,25.78,12.57026019,7.939207618,7.038859483,5.304924985,4.530356425,13.38675678,8.669504361,7.567307171,5.833372673,5.154541229,0.647058824,-0.96,12.75606813,4.520605522,1.682894871,124.4776078,3,0,2,3,0,3,1,5,2,1,20,0,2,106,0.108068152,-0.17263766,0,0,0,2,0,0,3,1,0,15.938774608447845
CCOc1c(OC)c(C)c(C)c2nsnc12,2,2.71544,64.61,238.0775987,44.24,9.826278844,5.124640464,3.506822577,2.660929751,1.733360737,10.64277542,5.854937207,4.035270265,3.189377439,2.330263619,0.454545455,-1.36,11.13515636,4.251632059,1.513355851,98.52670789,0,0,0,5,0,5,1,2,3,0,16,0,4,86,0.190085917,-0.492485297,1,2,0,2,0,0,1,1,0,18.96026019636251
CNc1c(C)c(OC)c(C)c2nsnc12,2,2.35844,62.9877,223.077933,47.04,9.210923772,4.674734403,3.36968573,2.590846103,1.890653207,10.02742035,5.405031146,3.898133418,3.119293791,2.495931835,0.4,-1.36,10.16778524,3.657114196,1.343167051,92.59808273,0,0,0,5,1,5,1,2,2,0,15,1,4,80,0.128594609,-0.496042664,1,1,1,2,1,0,1,1,0,17.127808988461236
CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,3,2.6276,72.0407,265.0884977,56.27,10.61073589,5.9913362,4.509984828,3.061849927,2.31626001,11.42723247,6.721632943,5.038432516,3.590297614,2.882956173,0.5,-1.56,11.52589269,4.27576146,1.518889701,109.435681,1,0,0,6,1,6,2,3,2,0,18,1,5,96,0.186709062,-0.485669204,0,2,1,2,1,0,2,0,0,17.811574930660786
CCCc1c(C)cc(OC)c2nsnc12,2,2.96082,62.699,222.0826841,35.01,9.202487603,5.062744844,3.585716015,2.551288774,1.808281123,10.01898418,5.793041587,4.114163702,3.079736462,2.385507715,0.454545455,-1.16,10.36092037,4.144508162,1.694439046,93.41316266,0,0,0,4,0,4,1,2,3,0,15,0,3,80,0.147657114,-0.494356249,1,1,0,2,0,0,1,2,0,32.10608055370172
COc1cc2nsnc2c(OC(C)C)c1C,2,2.79552,64.468,238.0775987,44.24,9.773872601,5.096611616,3.831513601,2.28045343,1.561556316,10.59036918,5.826908359,4.359961289,2.82302328,2.08760989,0.454545455,-1.36,11.13515636,4.251632059,1.824212858,98.52670789,0,0,0,5,0,5,1,2,3,0,16,0,4,86,0.154796684,-0.496259018,1,2,0,2,0,0,1,0,0,32.95338443838719
CN(C)c1cc2c(c3nsnc13)CCC2,3,2.246,63.767,219.0830184,29.02,8.94855969,5.214853006,4.242787798,3.070259649,2.325750092,9.765056271,5.94514975,4.771235486,3.598707336,2.906533713,0.454545455,-1.16,9.094017447,3.16705734,1.242989029,93.05361995,1,0,0,4,0,4,1,3,1,0,15,0,3,78,0.127860155,-0.375812323,0,0,0,3,1,0,3,2,0,20.791950372461336
CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,3,2.9183,82.545,276.1408676,32.26,11.97312355,6.890154559,5.417060215,3.946020055,2.970353988,12.78962014,7.620451303,5.945507903,4.488589905,3.523689485,0.571428571,-1.36,12.66258162,4.63308663,1.872690432,117.90828,1,0,0,5,0,5,2,3,2,0,19,0,4,102,0.109693149,-0.370859832,0,0,0,4,2,0,2,1,1,14.181612294175443
Cc1cc2c(c3nsnc13)CCCO2,3,2.32472,55.968,206.0513839,35.01,7.909594385,4.736064907,3.583606972,2.621605964,1.915574617,8.726090966,5.46636165,4.11205466,3.150053652,2.546820502,0.4,-1.16,8.173359973,2.916788901,1.035317037,86.04238939,1,0,0,4,0,4,2,3,0,0,14,0,3,72,0.124600732,-0.493202509,0,1,0,2,0,0,3,2,0,14.29778184557142
CCC(C)Oc1cccc2nsnc12,2,2.8686,57.796,208.067034,35.01,8.22743163,4.688910649,3.224821884,2.152058324,1.176561762,9.043928211,5.419207393,3.753269572,2.694628175,1.717829852,0.4,-1.16,9.397151926,3.919660658,1.701046932,87.04822055,0,1,0,4,0,4,1,2,3,0,14,0,3,74,0.14821051,-0.488343,0,1,0,2,0,0,1,0,0,54.30273314648107
CCC1COc2cc(OC)c3nsnc3c21,3,2.5859,62.494,236.0619486,44.24,9.188086163,5.307162449,3.868251776,3.06566864,2.174052002,10.00458274,6.037459192,4.396699464,3.594116328,2.739433499,0.454545455,-1.36,9.837011372,3.589443414,1.208798201,97.52087674,1,1,0,5,0,5,2,3,2,0,16,0,4,84,0.151088586,-0.494221849,1,2,0,2,0,0,3,0,0,0.8281988478065802
CCOc1c2c(c(CC)c3nsnc13)OC(C)CO2,3,2.8121,73.547,280.0881634,53.47,11.22609097,6.491152445,4.45340194,3.099639228,2.288660895,12.04258755,7.221449188,4.981849628,3.628086916,2.858826407,0.538461538,-1.56,12.47261698,4.845484639,1.903204471,115.3643062,1,1,0,6,0,6,2,3,3,0,19,0,5,102,0.206041769,-0.487677831,0,3,0,2,0,0,2,1,0,-4.578985000315248
CCC(C)Oc1c(C)c(C)cc2nsnc12,2,3.48544,67.27,236.0983341,35.01,10.07273109,5.522243983,4.116262105,2.908256281,1.546438773,10.88922767,6.252540726,4.644709793,3.450826131,2.072492347,0.5,-1.16,11.32910825,4.373951252,1.892516566,99.77810478,0,1,0,4,0,4,1,2,3,0,16,0,3,86,0.151375194,-0.488051489,0,1,0,2,0,0,1,1,0,32.99997095209648
COc1cc2nsnc2c2c1OCCC2,3,2.0249,57.783,222.0462986,44.24,8.317842675,4.848437342,3.470476174,2.602872299,1.91057397,9.134339256,5.578734086,3.998923862,3.145442149,2.463909467,0.4,-1.36,8.909124352,3.341182435,1.264498608,91.15593462,1,0,0,5,0,5,2,3,1,0,15,0,4,78,0.166184309,-0.492771799,1,2,0,2,0,0,3,1,0,9.973449803285568
CCC(C)Nc1c2c(cc3nsnc13)N(CC)CCN2C,3,3.1778,91.9477,305.1674167,44.29,13.18023034,7.671309982,5.706113629,4.316135698,2.845794756,13.99672692,8.401606725,6.234561317,4.858705548,3.380224077,0.6,-1.56,14.38031939,5.673993098,2.413725606,129.8230843,1,1,0,6,1,6,2,3,4,0,21,1,5,114,0.129678264,-0.379009165,0,0,1,4,3,0,2,0,2,22.85184379516506
CCOc1cc2nsnc2c(C)c1OCC,2,2.79712,64.49,238.0775987,44.24,9.610735894,5.289524358,3.326808939,2.289823063,1.618996956,10.42723247,6.019821102,3.855256627,2.832392914,2.199069824,0.454545455,-1.36,11.13515636,4.65365309,1.824212858,98.52670789,0,0,0,5,0,5,1,2,4,0,16,0,4,86,0.165899137,-0.489893419,0,2,0,2,0,0,1,1,0,31.821961131989774
CN(C)c1cc2nsnc2c2c1CCN2C,3,1.7496,68.716,234.0939174,32.26,9.688666504,5.348347775,4.420791655,3.167421991,2.383300436,10.50516308,6.078644518,4.949239343,3.709991842,2.91291104,0.454545455,-1.36,9.837011372,3.314915608,1.208798201,98.81345362,1,0,0,5,0,5,2,3,1,0,16,0,4,84,0.128009339,-0.377310212,0,0,0,4,2,0,3,0,1,10.289632816770034
CCN(CC)c1cc(NC)c2nsnc2c1,2,2.5792,70.5227,236.1095675,41.05,9.818803178,5.487338398,3.547576974,2.743774822,1.836966878,10.63529976,6.217635141,4.076024662,3.286344672,2.378457281,0.454545455,-1.36,11.13515636,4.65365309,1.824212858,99.60931329,0,0,0,5,1,5,1,2,4,0,16,1,4,86,0.127514826,-0.386216531,0,0,1,3,2,0,1,0,0,32.17035951705691
Cc1cc(OC(C)C)c2nsnc2c1C,2,3.09534,62.653,222.0826841,35.01,9.36562431,4.98423918,3.944644399,2.378901688,1.50006566,10.18212089,5.714535924,4.473092087,2.907349376,2.104029623,0.454545455,-1.16,10.36092037,3.773663406,1.813982429,93.41316266,0,0,0,4,0,4,1,2,2,0,15,0,3,80,0.148480256,-0.488609844,0,1,0,2,0,0,1,2,0,30.389770856645416
COC1COc2c(C)cc3nsnc3c21,3,2.07962,57.397,222.0462986,44.24,8.480979382,4.723385492,3.603569038,2.710570688,1.986203611,9.297475963,5.453682235,4.132016726,3.253140538,2.527694013,0.4,-1.2,9.057010095,3.14644446,1.164907462,91.15593462,1,1,0,5,0,5,2,3,1,0,15,0,4,78,0.130181167,-0.48975481,1,2,0,2,0,0,3,1,0,-14.65839199884049
CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,4,4.2993,91.456,317.1561834,38.25,13.7186153,8.306331281,6.811083914,5.382923728,4.228050997,14.53511188,9.036628024,7.339531602,5.911371416,4.774491615,0.647058824,-1.36,14.24615665,5.083026449,1.807992315,135.3509867,2,2,2,5,0,5,1,4,4,1,22,0,4,118,0.151695818,-0.491171253,0,1,0,3,1,0,6,0,0,16.625588639856634
COc1c2c(cc3nsnc13)OC(C)CC2,3,2.4134,62.378,236.0619486,44.24,9.188086163,5.281063028,3.985604554,2.901452499,2.098842935,10.00458274,6.011359771,4.514052241,3.444022349,2.624896509,0.454545455,-1.36,9.837011372,3.589443414,1.348272399,97.52087674,1,1,0,5,0,5,2,3,1,0,16,0,4,84,0.154261315,-0.493929282,1,2,0,2,0,0,2,0,0,-1.7136194996037386
